price_lakhs,area_sqft,bedrooms,bathrooms,location,property_type,furnishing,parking,year_built,city,property_age,age_decade,is_new_build,area_per_bedroom,bath_to_bed_ratio,price_per_sqft,size_category,price_segment,value_score,has_parking,amenity_score,city_tier,city_avg_price,location_price_rank
134.55,1346,3,3,Powai,Apartment,Furnished,1,1999,Mumbai,27,1990,0,448.7,1.0,9996.29,Medium,Premium,10.0,1,2.0,1,145.65,4
241.21,2764,2,3,Powai,Villa,Furnished,1,2018,Mumbai,8,2010,1,1382.0,1.5,8726.85,Large,Luxury,11.46,1,2.0,1,145.65,4
93.09,972,1,1,Bandra,Apartment,Semi-Furnished,1,1996,Mumbai,30,1990,0,972.0,1.0,9577.16,Compact,Mid-Range,10.44,1,1.5,1,145.65,2
84.98,2255,3,3,BTM Layout,Independent House,Semi-Furnished,1,2019,Bangalore,7,2010,1,751.7,1.0,3768.51,Large,Mid-Range,26.54,1,1.5,1,84.53,14
62.22,1154,1,1,Hitech City,Apartment,Furnished,1,2003,Hyderabad,23,2000,0,1154.0,1.0,5391.68,Medium,Mid-Range,18.55,1,2.0,2,76.19,17
59.03,1783,1,1,T Nagar,Independent House,Furnished,1,2001,Chennai,25,2000,0,1783.0,1.0,3310.71,Medium,Mid-Range,30.2,1,2.0,2,71.75,36
74.42,2247,4,4,Tambaram,Villa,Semi-Furnished,1,2001,Chennai,25,2000,0,561.8,1.0,3311.97,Large,Mid-Range,30.19,1,1.5,2,71.75,40
63.31,1530,4,4,Viman Nagar,Apartment,Furnished,1,1998,Pune,28,1990,0,382.5,1.0,4137.91,Medium,Mid-Range,24.17,1,2.0,2,72.89,20
83.86,1891,2,2,Adyar,Independent House,Semi-Furnished,0,1995,Chennai,31,1990,0,945.5,1.0,4434.69,Large,Mid-Range,22.55,0,0.5,2,71.75,21
78.83,2121,1,2,Tambaram,Independent House,Unfurnished,1,2003,Chennai,23,2000,0,2121.0,2.0,3716.64,Large,Mid-Range,26.91,1,1.0,2,71.75,40
72.57,2146,2,2,Sholinganallur,Apartment,Furnished,1,2009,Chennai,17,2000,0,1073.0,1.0,3381.64,Large,Mid-Range,29.57,1,2.0,2,71.75,27
56.89,1497,3,3,Viman Nagar,Apartment,Semi-Furnished,0,2007,Pune,19,2000,0,499.0,1.0,3800.27,Medium,Mid-Range,26.31,0,0.5,2,72.89,20
129.68,3046,3,2,JP Nagar,Villa,Furnished,2,2021,Bangalore,5,2020,1,1015.3,0.67,4257.39,Extra Large,Premium,23.49,1,3.0,1,84.53,13
72.27,1852,1,1,Anna Nagar,Villa,Unfurnished,1,2009,Chennai,17,2000,0,1852.0,1.0,3902.27,Large,Mid-Range,25.63,1,1.0,2,71.75,22
203.38,2777,4,4,Borivali,Villa,Furnished,1,2015,Mumbai,11,2010,0,694.2,1.0,7323.73,Large,Luxury,13.65,1,2.0,1,145.65,7
48.25,500,1,1,Madhapur,Independent House,Unfurnished,1,2007,Hyderabad,19,2000,0,500.0,1.0,9650.0,Compact,Affordable,10.36,1,1.0,2,76.19,26
100.82,2634,1,1,Gachibowli,Independent House,Furnished,1,2004,Hyderabad,22,2000,0,2634.0,1.0,3827.64,Large,Premium,26.13,1,2.0,2,76.19,16
104.83,2744,2,1,BTM Layout,Villa,Furnished,2,2020,Bangalore,6,2020,1,1372.0,0.5,3820.34,Large,Premium,26.18,1,3.0,1,84.53,14
96.25,3044,2,2,Tambaram,Villa,Unfurnished,2,2000,Chennai,26,2000,0,1522.0,1.0,3161.96,Extra Large,Mid-Range,31.63,1,2.0,2,71.75,40
62.34,1958,4,5,Tambaram,Villa,Furnished,1,2014,Chennai,12,2010,0,489.5,1.25,3183.86,Large,Mid-Range,31.41,1,2.0,2,71.75,40
42.67,812,3,4,Whitefield,Apartment,Furnished,1,2023,Bangalore,3,2020,1,270.7,1.33,5254.93,Compact,Affordable,19.03,1,2.0,1,84.53,11
41.65,638,2,2,OMR,Apartment,Unfurnished,1,1995,Chennai,31,1990,0,319.0,1.0,6528.21,Compact,Affordable,15.32,1,1.0,2,71.75,29
67.39,1408,2,2,Koregaon Park,Apartment,Furnished,1,2002,Pune,24,2000,0,704.0,1.0,4786.22,Medium,Mid-Range,20.89,1,2.0,2,72.89,23
94.68,2150,4,4,Indiranagar,Independent House,Unfurnished,1,2024,Bangalore,2,2020,1,537.5,1.0,4403.72,Large,Mid-Range,22.71,1,1.0,1,84.53,12
36.47,818,2,3,Pimpri,Apartment,Semi-Furnished,0,2009,Pune,17,2000,0,409.0,1.5,4458.44,Compact,Affordable,22.43,0,0.5,2,72.89,39
94.35,2654,2,1,Koramangala,Independent House,Semi-Furnished,0,2000,Bangalore,26,2000,0,1327.0,0.5,3555.01,Large,Mid-Range,28.13,0,0.5,1,84.53,9
118.65,2981,3,3,Whitefield,Villa,Unfurnished,2,2018,Bangalore,8,2010,1,993.7,1.0,3980.21,Extra Large,Premium,25.12,1,2.0,1,84.53,11
45.93,779,1,1,Madhapur,Apartment,Semi-Furnished,1,2017,Hyderabad,9,2010,0,779.0,1.0,5896.02,Compact,Affordable,16.96,1,1.5,2,76.19,26
20.0,694,4,4,Hadapsar,Apartment,Furnished,1,2007,Pune,19,2000,0,173.5,1.0,2881.84,Compact,Affordable,34.7,1,2.0,2,72.89,34
72.16,2007,4,4,T Nagar,Villa,Unfurnished,2,2022,Chennai,4,2020,1,501.8,1.0,3595.42,Large,Mid-Range,27.81,1,2.0,2,71.75,36
96.49,2337,2,2,Banjara Hills,Independent House,Unfurnished,0,2016,Hyderabad,10,2010,0,1168.5,1.0,4128.8,Large,Mid-Range,24.22,0,0.0,2,76.19,15
96.55,2383,2,3,BTM Layout,Independent House,Semi-Furnished,1,2009,Bangalore,17,2000,0,1191.5,1.5,4051.62,Large,Mid-Range,24.68,1,1.5,1,84.53,14
116.19,3147,3,3,Hebbal,Villa,Furnished,0,2011,Bangalore,15,2010,0,1049.0,1.0,3692.09,Extra Large,Premium,27.08,0,1.0,1,84.53,18
72.2,1914,3,4,Viman Nagar,Independent House,Furnished,1,2001,Pune,25,2000,0,638.0,1.33,3772.2,Large,Mid-Range,26.51,1,2.0,2,72.89,20
76.33,1673,3,3,BTM Layout,Independent House,Furnished,0,2015,Bangalore,11,2010,0,557.7,1.0,4562.46,Medium,Mid-Range,21.92,0,1.0,1,84.53,14
63.06,1706,1,2,T Nagar,Apartment,Unfurnished,1,2022,Chennai,4,2020,1,1706.0,2.0,3696.37,Medium,Mid-Range,27.05,1,1.0,2,71.75,36
266.05,3069,3,3,Bandra,Independent House,Semi-Furnished,2,2024,Mumbai,2,2020,1,1023.0,1.0,8668.95,Extra Large,Luxury,11.54,1,2.5,1,145.65,2
44.27,978,2,3,Viman Nagar,Apartment,Furnished,1,2018,Pune,8,2010,1,489.0,1.5,4526.58,Compact,Affordable,22.09,1,2.0,2,72.89,20
149.08,4494,1,1,Adyar,Villa,Furnished,2,2001,Chennai,25,2000,0,4494.0,1.0,3317.31,Extra Large,Premium,30.14,1,3.0,2,71.75,21
85.2,2672,2,3,Begumpet,Apartment,Semi-Furnished,2,2004,Hyderabad,22,2000,0,1336.0,1.5,3188.62,Large,Mid-Range,31.36,1,2.5,2,76.19,35
164.56,1556,2,2,Powai,Independent House,Semi-Furnished,2,2008,Mumbai,18,2000,0,778.0,1.0,10575.84,Medium,Luxury,9.46,1,2.5,1,145.65,4
179.81,3338,2,3,Borivali,Villa,Semi-Furnished,1,2017,Mumbai,9,2010,0,1669.0,1.5,5386.76,Extra Large,Luxury,18.56,1,1.5,1,145.65,7
81.58,1405,2,2,Koregaon Park,Apartment,Semi-Furnished,1,2023,Pune,3,2020,1,702.5,1.0,5806.41,Medium,Mid-Range,17.22,1,1.5,2,72.89,23
47.32,1118,2,2,Baner,Apartment,Semi-Furnished,0,2002,Pune,24,2000,0,559.0,1.0,4232.56,Medium,Affordable,23.63,0,0.5,2,72.89,30
89.91,2858,4,3,Hadapsar,Villa,Semi-Furnished,0,2017,Pune,9,2010,0,714.5,0.75,3145.91,Extra Large,Mid-Range,31.79,0,0.5,2,72.89,34
98.22,2565,3,4,Koregaon Park,Independent House,Furnished,2,2021,Pune,5,2020,1,855.0,1.33,3829.24,Large,Mid-Range,26.11,1,3.0,2,72.89,23
103.78,3105,2,3,Hinjewadi,Villa,Unfurnished,1,1997,Pune,29,1990,0,1552.5,1.5,3342.35,Extra Large,Premium,29.92,1,1.0,2,72.89,25
72.71,827,4,3,BTM Layout,Apartment,Unfurnished,0,2019,Bangalore,7,2010,1,206.8,0.75,8792.02,Compact,Mid-Range,11.37,0,0.0,1,84.53,14
102.66,1924,3,3,Indiranagar,Independent House,Unfurnished,1,2022,Bangalore,4,2020,1,641.3,1.0,5335.76,Large,Premium,18.74,1,1.0,1,84.53,12
52.52,1766,1,1,LB Nagar,Apartment,Unfurnished,0,1996,Hyderabad,30,1990,0,1766.0,1.0,2973.95,Medium,Mid-Range,33.63,0,0.0,2,76.19,38
93.72,2187,2,2,Anna Nagar,Villa,Furnished,1,2019,Chennai,7,2010,1,1093.5,1.0,4285.32,Large,Mid-Range,23.34,1,2.0,2,71.75,22
44.9,610,2,2,Porur,Apartment,Unfurnished,2,2010,Chennai,16,2010,0,305.0,1.0,7360.66,Compact,Affordable,13.59,1,2.0,2,71.75,37
57.34,919,4,4,Wakad,Apartment,Furnished,1,2010,Pune,16,2010,0,229.8,1.0,6239.39,Compact,Mid-Range,16.03,1,2.0,2,72.89,28
84.16,1681,2,2,Indiranagar,Apartment,Furnished,0,1998,Bangalore,28,1990,0,840.5,1.0,5006.54,Medium,Mid-Range,19.97,0,1.0,1,84.53,12
100.53,3126,4,3,Baner,Apartment,Furnished,2,2011,Pune,15,2010,0,781.5,0.75,3215.93,Extra Large,Premium,31.1,1,3.0,2,72.89,30
79.16,1343,1,1,Hitech City,Apartment,Unfurnished,1,2003,Hyderabad,23,2000,0,1343.0,1.0,5894.27,Medium,Mid-Range,16.97,1,1.0,2,76.19,17
76.07,2078,3,2,Yelahanka,Apartment,Semi-Furnished,0,1999,Bangalore,27,1990,0,692.7,0.67,3660.73,Large,Mid-Range,27.32,0,0.5,1,84.53,19
81.89,808,1,1,Andheri,Apartment,Unfurnished,1,2019,Mumbai,7,2010,1,808.0,1.0,10134.9,Compact,Mid-Range,9.87,1,1.0,1,145.65,3
97.5,674,4,4,Bandra,Apartment,Unfurnished,2,2017,Mumbai,9,2010,0,168.5,1.0,14465.88,Compact,Mid-Range,6.91,1,2.0,1,145.65,2
80.47,1218,2,2,Hebbal,Apartment,Unfurnished,2,2023,Bangalore,3,2020,1,609.0,1.0,6606.73,Medium,Mid-Range,15.14,1,2.0,1,84.53,18
61.73,500,2,2,Powai,Apartment,Semi-Furnished,2,2000,Mumbai,26,2000,0,250.0,1.0,12346.0,Compact,Mid-Range,8.1,1,2.5,1,145.65,4
120.59,3001,2,3,BTM Layout,Villa,Unfurnished,0,2007,Bangalore,19,2000,0,1500.5,1.5,4018.33,Extra Large,Premium,24.89,0,0.0,1,84.53,14
124.57,3071,1,1,Koregaon Park,Villa,Furnished,2,2014,Pune,12,2010,0,3071.0,1.0,4056.33,Extra Large,Premium,24.65,1,3.0,2,72.89,23
31.59,835,2,3,Kondapur,Apartment,Furnished,2,2001,Hyderabad,25,2000,0,417.5,1.5,3783.23,Compact,Affordable,26.43,1,3.0,2,76.19,32
90.4,2707,3,3,Kondapur,Villa,Semi-Furnished,0,2010,Hyderabad,16,2010,0,902.3,1.0,3339.49,Large,Mid-Range,29.94,0,0.5,2,76.19,32
39.72,500,1,1,BTM Layout,Apartment,Furnished,2,2001,Bangalore,25,2000,0,500.0,1.0,7944.0,Compact,Affordable,12.59,1,3.0,1,84.53,14
39.32,500,2,3,Electronic City,Apartment,Semi-Furnished,1,2021,Bangalore,5,2020,1,250.0,1.5,7864.0,Compact,Affordable,12.72,1,1.5,1,84.53,10
67.05,1656,4,5,T Nagar,Apartment,Furnished,2,2000,Chennai,26,2000,0,414.0,1.25,4048.91,Medium,Mid-Range,24.7,1,3.0,2,71.75,36
53.02,1392,2,2,Porur,Apartment,Unfurnished,1,2011,Chennai,15,2010,0,696.0,1.0,3808.91,Medium,Mid-Range,26.25,1,1.0,2,71.75,37
87.77,2858,2,2,Velachery,Villa,Furnished,1,1997,Chennai,29,1990,0,1429.0,1.0,3071.03,Extra Large,Mid-Range,32.56,1,2.0,2,71.75,33
109.24,2463,3,3,Yelahanka,Independent House,Semi-Furnished,2,2001,Bangalore,25,2000,0,821.0,1.0,4435.24,Large,Premium,22.55,1,2.5,1,84.53,19
96.48,1796,1,1,Begumpet,Independent House,Furnished,2,2022,Hyderabad,4,2020,1,1796.0,1.0,5371.94,Medium,Mid-Range,18.62,1,3.0,2,76.19,35
48.27,534,1,1,Banjara Hills,Apartment,Furnished,0,2004,Hyderabad,22,2000,0,534.0,1.0,9039.33,Compact,Affordable,11.06,0,1.0,2,76.19,15
81.71,2797,4,4,Pimpri,Villa,Semi-Furnished,2,2024,Pune,2,2020,1,699.2,1.0,2921.34,Large,Mid-Range,34.23,1,2.5,2,72.89,39
99.33,2382,2,1,Hebbal,Villa,Unfurnished,1,2022,Bangalore,4,2020,1,1191.0,0.5,4170.03,Large,Mid-Range,23.98,1,1.0,1,84.53,18
127.13,2731,2,2,Hebbal,Villa,Furnished,0,2016,Bangalore,10,2010,0,1365.5,1.0,4655.07,Large,Premium,21.48,0,1.0,1,84.53,18
90.5,2375,1,2,Baner,Independent House,Semi-Furnished,2,2006,Pune,20,2000,0,2375.0,2.0,3810.53,Large,Mid-Range,26.24,1,2.5,2,72.89,30
115.5,3080,4,4,Whitefield,Villa,Semi-Furnished,1,2018,Bangalore,8,2010,1,770.0,1.0,3750.0,Extra Large,Premium,26.67,1,1.5,1,84.53,11
76.11,2127,1,1,Kothrud,Independent House,Semi-Furnished,1,2020,Pune,6,2020,1,2127.0,1.0,3578.28,Large,Mid-Range,27.95,1,1.5,2,72.89,31
89.32,1761,3,3,Indiranagar,Independent House,Semi-Furnished,2,2024,Bangalore,2,2020,1,587.0,1.0,5072.12,Medium,Mid-Range,19.72,1,2.5,1,84.53,12
76.93,2401,1,1,Pimpri,Independent House,Furnished,1,2001,Pune,25,2000,0,2401.0,1.0,3204.08,Large,Mid-Range,31.21,1,2.0,2,72.89,39
62.08,1345,3,4,Koregaon Park,Independent House,Semi-Furnished,2,2018,Pune,8,2010,1,448.3,1.33,4615.61,Medium,Mid-Range,21.67,1,2.5,2,72.89,23
53.42,832,3,3,Banjara Hills,Apartment,Semi-Furnished,1,2003,Hyderabad,23,2000,0,277.3,1.0,6420.67,Compact,Mid-Range,15.57,1,1.5,2,76.19,15
62.0,851,3,3,Koramangala,Villa,Semi-Furnished,2,1999,Bangalore,27,1990,0,283.7,1.0,7285.55,Compact,Mid-Range,13.73,1,2.5,1,84.53,9
60.33,959,1,1,Adyar,Apartment,Semi-Furnished,1,2001,Chennai,25,2000,0,959.0,1.0,6290.93,Compact,Mid-Range,15.9,1,1.5,2,71.75,21
105.7,2979,2,3,Kukatpally,Independent House,Furnished,2,2006,Hyderabad,20,2000,0,1489.5,1.5,3548.17,Extra Large,Premium,28.18,1,3.0,2,76.19,24
51.37,1013,3,3,Sholinganallur,Apartment,Unfurnished,1,2004,Chennai,22,2000,0,337.7,1.0,5071.08,Medium,Mid-Range,19.72,1,1.0,2,71.75,27
56.67,1042,1,1,Yelahanka,Apartment,Unfurnished,0,2019,Bangalore,7,2010,1,1042.0,1.0,5438.58,Medium,Mid-Range,18.39,0,0.0,1,84.53,19
80.47,1605,3,3,Banjara Hills,Apartment,Semi-Furnished,0,2022,Hyderabad,4,2020,1,535.0,1.0,5013.71,Medium,Mid-Range,19.95,0,0.5,2,76.19,15
77.75,1533,1,2,BTM Layout,Apartment,Furnished,1,2012,Bangalore,14,2010,0,1533.0,2.0,5071.75,Medium,Mid-Range,19.72,1,2.0,1,84.53,14
81.71,2023,1,1,Banjara Hills,Apartment,Furnished,1,2010,Hyderabad,16,2010,0,2023.0,1.0,4039.05,Large,Mid-Range,24.76,1,2.0,2,76.19,15
54.5,1418,1,1,Sholinganallur,Apartment,Semi-Furnished,2,2021,Chennai,5,2020,1,1418.0,1.0,3843.44,Medium,Mid-Range,26.02,1,2.5,2,71.75,27
45.64,500,4,4,Begumpet,Apartment,Unfurnished,0,1995,Hyderabad,31,1990,0,125.0,1.0,9128.0,Compact,Affordable,10.96,0,0.0,2,76.19,35
53.37,1107,1,2,Hinjewadi,Apartment,Semi-Furnished,0,1995,Pune,31,1990,0,1107.0,2.0,4821.14,Medium,Mid-Range,20.74,0,0.5,2,72.89,25
61.92,1567,2,3,Velachery,Apartment,Semi-Furnished,1,2007,Chennai,19,2000,0,783.5,1.5,3951.5,Medium,Mid-Range,25.31,1,1.5,2,71.75,33
83.86,2563,2,1,Hebbal,Independent House,Semi-Furnished,2,1997,Bangalore,29,1990,0,1281.5,0.5,3271.95,Large,Mid-Range,30.56,1,2.5,1,84.53,18
84.78,2470,3,3,Banjara Hills,Villa,Unfurnished,1,1995,Hyderabad,31,1990,0,823.3,1.0,3432.39,Large,Mid-Range,29.13,1,1.0,2,76.19,15
20.0,500,4,4,Hebbal,Independent House,Semi-Furnished,1,2023,Bangalore,3,2020,1,125.0,1.0,4000.0,Compact,Affordable,25.0,1,1.5,1,84.53,18
61.1,1648,4,4,Hinjewadi,Apartment,Semi-Furnished,1,2003,Pune,23,2000,0,412.0,1.0,3707.52,Medium,Mid-Range,26.97,1,1.5,2,72.89,25
132.23,3429,3,2,Indiranagar,Villa,Unfurnished,2,2020,Bangalore,6,2020,1,1143.0,0.67,3856.23,Extra Large,Premium,25.93,1,2.0,1,84.53,12
40.94,500,2,3,Whitefield,Apartment,Unfurnished,1,2022,Bangalore,4,2020,1,250.0,1.5,8188.0,Compact,Affordable,12.21,1,1.0,1,84.53,11
55.41,1203,1,1,BTM Layout,Independent House,Unfurnished,1,1996,Bangalore,30,1990,0,1203.0,1.0,4605.99,Medium,Mid-Range,21.71,1,1.0,1,84.53,14
78.4,1880,2,2,Koramangala,Independent House,Unfurnished,2,2004,Bangalore,22,2000,0,940.0,1.0,4170.21,Large,Mid-Range,23.98,1,2.0,1,84.53,9
62.28,1192,4,4,Koramangala,Apartment,Unfurnished,1,2009,Bangalore,17,2000,0,298.0,1.0,5224.83,Medium,Mid-Range,19.14,1,1.0,1,84.53,9
37.25,1385,1,1,Kukatpally,Apartment,Semi-Furnished,1,2002,Hyderabad,24,2000,0,1385.0,1.0,2689.53,Medium,Affordable,37.18,1,1.5,2,76.19,24
55.04,1260,3,3,Anna Nagar,Apartment,Unfurnished,2,2019,Chennai,7,2010,1,420.0,1.0,4368.25,Medium,Mid-Range,22.89,1,2.0,2,71.75,22
43.68,659,2,2,Adyar,Apartment,Furnished,1,2010,Chennai,16,2010,0,329.5,1.0,6628.22,Compact,Affordable,15.09,1,2.0,2,71.75,21
83.08,2418,4,5,Hadapsar,Villa,Furnished,2,2006,Pune,20,2000,0,604.5,1.25,3435.9,Large,Mid-Range,29.1,1,3.0,2,72.89,34
97.86,2910,2,3,OMR,Independent House,Unfurnished,1,2015,Chennai,11,2010,0,1455.0,1.5,3362.89,Extra Large,Mid-Range,29.74,1,1.0,2,71.75,29
105.44,3288,3,4,Kothrud,Villa,Unfurnished,0,2001,Pune,25,2000,0,1096.0,1.33,3206.81,Extra Large,Premium,31.18,0,0.0,2,72.89,31
78.27,1616,2,3,Madhapur,Apartment,Semi-Furnished,1,2022,Hyderabad,4,2020,1,808.0,1.5,4843.44,Medium,Mid-Range,20.65,1,1.5,2,76.19,26
163.78,2230,2,3,Thane,Independent House,Unfurnished,2,2024,Mumbai,2,2020,1,1115.0,1.5,7344.39,Large,Luxury,13.62,1,2.0,1,145.65,6
124.29,3224,3,3,Koramangala,Villa,Semi-Furnished,1,1995,Bangalore,31,1990,0,1074.7,1.0,3855.15,Extra Large,Premium,25.94,1,1.5,1,84.53,9
112.5,3176,3,3,Adyar,Villa,Unfurnished,1,1999,Chennai,27,1990,0,1058.7,1.0,3542.19,Extra Large,Premium,28.23,1,1.0,2,71.75,21
104.73,1333,2,1,Bandra,Villa,Unfurnished,1,2006,Mumbai,20,2000,0,666.5,0.5,7856.71,Medium,Premium,12.73,1,1.0,1,145.65,2
38.11,570,3,3,Adyar,Apartment,Semi-Furnished,1,2014,Chennai,12,2010,0,190.0,1.0,6685.96,Compact,Affordable,14.96,1,1.5,2,71.75,21
108.98,2904,2,2,Baner,Villa,Unfurnished,0,2011,Pune,15,2010,0,1452.0,1.0,3752.75,Extra Large,Premium,26.65,0,0.0,2,72.89,30
85.41,2307,4,5,Wakad,Independent House,Semi-Furnished,1,2020,Pune,6,2020,1,576.8,1.25,3702.21,Large,Mid-Range,27.01,1,1.5,2,72.89,28
44.48,1391,2,2,Hitech City,Apartment,Unfurnished,1,2004,Hyderabad,22,2000,0,695.5,1.0,3197.7,Medium,Affordable,31.27,1,1.0,2,76.19,17
32.98,840,1,1,Yelahanka,Apartment,Furnished,2,1997,Bangalore,29,1990,0,840.0,1.0,3926.19,Compact,Affordable,25.47,1,3.0,1,84.53,19
60.52,1951,2,2,Hadapsar,Villa,Unfurnished,2,1998,Pune,28,1990,0,975.5,1.0,3102.0,Large,Mid-Range,32.24,1,2.0,2,72.89,34
169.03,2010,3,4,Goregaon,Independent House,Furnished,1,2005,Mumbai,21,2000,0,670.0,1.33,8409.45,Large,Luxury,11.89,1,2.0,1,145.65,5
65.57,1803,1,2,Porur,Villa,Unfurnished,1,2022,Chennai,4,2020,1,1803.0,2.0,3636.72,Large,Mid-Range,27.5,1,1.0,2,71.75,37
128.99,1216,4,4,Worli,Apartment,Furnished,2,2005,Mumbai,21,2000,0,304.0,1.0,10607.73,Medium,Premium,9.43,1,3.0,1,145.65,1
105.76,2697,2,2,Koregaon Park,Independent House,Unfurnished,2,2001,Pune,25,2000,0,1348.5,1.0,3921.39,Large,Premium,25.5,1,2.0,2,72.89,23
65.84,1200,2,1,Begumpet,Apartment,Semi-Furnished,2,2014,Hyderabad,12,2010,0,600.0,0.5,5486.67,Medium,Mid-Range,18.23,1,2.5,2,76.19,35
63.11,1181,1,1,Anna Nagar,Apartment,Unfurnished,2,2007,Chennai,19,2000,0,1181.0,1.0,5343.78,Medium,Mid-Range,18.71,1,2.0,2,71.75,22
118.54,2789,1,2,Indiranagar,Independent House,Unfurnished,0,2005,Bangalore,21,2000,0,2789.0,2.0,4250.27,Large,Premium,23.53,0,0.0,1,84.53,12
100.23,3132,4,4,Hadapsar,Independent House,Furnished,1,2017,Pune,9,2010,0,783.0,1.0,3200.19,Extra Large,Premium,31.25,1,2.0,2,72.89,34
81.19,2067,3,3,Anna Nagar,Independent House,Unfurnished,1,2014,Chennai,12,2010,0,689.0,1.0,3927.91,Large,Mid-Range,25.46,1,1.0,2,71.75,22
97.81,2708,1,2,Hadapsar,Villa,Unfurnished,0,2000,Pune,26,2000,0,2708.0,2.0,3611.89,Large,Mid-Range,27.69,0,0.0,2,72.89,34
53.32,996,2,2,Whitefield,Apartment,Semi-Furnished,1,2016,Bangalore,10,2010,0,498.0,1.0,5353.41,Compact,Mid-Range,18.68,1,1.5,1,84.53,11
79.09,2008,4,4,Yelahanka,Apartment,Furnished,0,2009,Bangalore,17,2000,0,502.0,1.0,3938.75,Large,Mid-Range,25.39,0,1.0,1,84.53,19
114.24,1324,2,2,Goregaon,Apartment,Unfurnished,1,2024,Mumbai,2,2020,1,662.0,1.0,8628.4,Medium,Premium,11.59,1,1.0,1,145.65,5
84.18,2267,1,1,Hadapsar,Independent House,Semi-Furnished,2,2005,Pune,21,2000,0,2267.0,1.0,3713.28,Large,Mid-Range,26.93,1,2.5,2,72.89,34
131.96,3023,1,1,Electronic City,Independent House,Furnished,1,2020,Bangalore,6,2020,1,3023.0,1.0,4365.2,Extra Large,Premium,22.91,1,2.0,1,84.53,10
56.48,500,3,3,Koramangala,Apartment,Semi-Furnished,1,2004,Bangalore,22,2000,0,166.7,1.0,11296.0,Compact,Mid-Range,8.85,1,1.5,1,84.53,9
48.12,1234,2,2,Banjara Hills,Apartment,Unfurnished,1,1999,Hyderabad,27,1990,0,617.0,1.0,3899.51,Medium,Affordable,25.64,1,1.0,2,76.19,15
89.62,1933,4,4,Whitefield,Apartment,Unfurnished,2,2008,Bangalore,18,2000,0,483.2,1.0,4636.32,Large,Mid-Range,21.57,1,2.0,1,84.53,11
104.16,2615,1,1,Kondapur,Villa,Semi-Furnished,1,2024,Hyderabad,2,2020,1,2615.0,1.0,3983.17,Large,Premium,25.11,1,1.5,2,76.19,32
97.99,2897,1,1,Sholinganallur,Independent House,Semi-Furnished,1,2008,Chennai,18,2000,0,2897.0,1.0,3382.46,Extra Large,Mid-Range,29.56,1,1.5,2,71.75,27
66.98,919,4,4,Whitefield,Apartment,Furnished,2,1998,Bangalore,28,1990,0,229.8,1.0,7288.36,Compact,Mid-Range,13.72,1,3.0,1,84.53,11
100.61,2950,3,2,Baner,Villa,Furnished,1,2004,Pune,22,2000,0,983.3,0.67,3410.51,Extra Large,Premium,29.32,1,2.0,2,72.89,30
69.82,1218,2,2,Madhapur,Apartment,Furnished,1,2002,Hyderabad,24,2000,0,609.0,1.0,5732.35,Medium,Mid-Range,17.44,1,2.0,2,76.19,26
68.7,2170,2,2,LB Nagar,Independent House,Unfurnished,1,2011,Hyderabad,15,2010,0,1085.0,1.0,3165.9,Large,Mid-Range,31.59,1,1.0,2,76.19,38
40.19,627,3,2,Tambaram,Apartment,Semi-Furnished,1,2022,Chennai,4,2020,1,209.0,0.67,6409.89,Compact,Affordable,15.6,1,1.5,2,71.75,40
92.42,2888,1,1,Sholinganallur,Villa,Semi-Furnished,1,1997,Chennai,29,1990,0,2888.0,1.0,3200.14,Extra Large,Mid-Range,31.25,1,1.5,2,71.75,27
79.05,1865,4,4,Hinjewadi,Apartment,Furnished,1,2009,Pune,17,2000,0,466.2,1.0,4238.61,Large,Mid-Range,23.59,1,2.0,2,72.89,25
223.15,2480,2,2,Powai,Villa,Furnished,1,2012,Mumbai,14,2010,0,1240.0,1.0,8997.98,Large,Luxury,11.11,1,2.0,1,145.65,4
96.09,3737,3,4,Porur,Villa,Unfurnished,1,2003,Chennai,23,2000,0,1245.7,1.33,2571.31,Extra Large,Mid-Range,38.89,1,1.0,2,71.75,37
74.41,2517,1,2,Tambaram,Villa,Unfurnished,0,2016,Chennai,10,2010,0,2517.0,2.0,2956.3,Large,Mid-Range,33.83,0,0.0,2,71.75,40
74.6,2251,3,3,Electronic City,Villa,Furnished,0,2002,Bangalore,24,2000,0,750.3,1.0,3314.08,Large,Mid-Range,30.17,0,1.0,1,84.53,10
82.88,2248,3,2,Velachery,Independent House,Semi-Furnished,1,2020,Chennai,6,2020,1,749.3,0.67,3686.83,Large,Mid-Range,27.12,1,1.5,2,71.75,33
102.54,2701,2,3,Yelahanka,Independent House,Semi-Furnished,1,2024,Bangalore,2,2020,1,1350.5,1.5,3796.37,Large,Premium,26.34,1,1.5,1,84.53,19
47.34,1058,3,4,Viman Nagar,Apartment,Furnished,1,2013,Pune,13,2010,0,352.7,1.33,4474.48,Medium,Affordable,22.35,1,2.0,2,72.89,20
49.91,801,1,1,Anna Nagar,Apartment,Semi-Furnished,0,2021,Chennai,5,2020,1,801.0,1.0,6230.96,Compact,Affordable,16.05,0,0.5,2,71.75,22
79.23,2216,2,2,Whitefield,Independent House,Semi-Furnished,1,1995,Bangalore,31,1990,0,1108.0,1.0,3575.36,Large,Mid-Range,27.97,1,1.5,1,84.53,11
49.13,1510,1,1,Begumpet,Apartment,Semi-Furnished,2,2007,Hyderabad,19,2000,0,1510.0,1.0,3253.64,Medium,Affordable,30.73,1,2.5,2,76.19,35
