property_id,location,property_type,bedrooms,bathrooms,area_sqft,price_lakhs,price_per_sqft,year_built,property_age,status,furnishing,parking,city,date_listed,date_sold,days_on_market,listing_month,listing_quarter,listing_year
719,Hebbal,Plot,1,3,1638,99.78,6091.65,2000,24,Available,Furnished,0,Bangalore,2023-07-12,,,7,3,2023
720,Electronic City,Apartment,2,1,2182,101.11,4634.02,2013,11,Sold,Furnished,1,Bangalore,2023-09-06,2024-02-17,164.0,9,3,2023
721,Yelahanka,Apartment,4,3,2831,167.58,5919.29,2019,5,Under Negotiation,Semi-Furnished,1,Bangalore,2023-09-25,,,9,3,2023
722,Bannerghatta Road,Villa,2,2,1960,116.5,5943.78,2003,21,Sold,Furnished,0,Bangalore,2022-03-30,2022-09-02,156.0,3,1,2022
723,Sarjapur Road,Apartment,2,3,540,33.83,6264.21,2003,21,Sold,Unfurnished,2,Bangalore,2023-08-21,2024-01-02,134.0,8,3,2023
724,Hebbal,Apartment,4,2,2815,185.8,6600.18,2002,22,Sold,Unfurnished,1,Bangalore,2022-10-31,2022-12-04,34.0,10,4,2022
725,Jayanagar,Villa,2,1,2428,143.67,5917.04,2003,21,Available,Furnished,2,Bangalore,2022-12-09,,,12,4,2022
726,BTM Layout,Apartment,2,3,2396,149.42,6236.35,2018,6,Available,Semi-Furnished,1,Bangalore,2023-05-20,,,5,2,2023
727,Indiranagar,Apartment,3,1,1929,160.97,8344.58,2011,13,Sold,Unfurnished,2,Bangalore,2022-12-27,2023-01-11,15.0,12,4,2022
728,BTM Layout,Villa,1,2,2436,144.83,5945.36,2011,13,Available,Unfurnished,1,Bangalore,2023-03-17,,,3,1,2023
729,Koramangala,Villa,3,2,2375,172.54,7264.73,2023,1,Sold,Semi-Furnished,2,Bangalore,2022-05-16,2022-07-12,57.0,5,2,2022
730,HSR Layout,Apartment,2,3,2468,155.68,6308.12,2009,15,Sold,Unfurnished,1,Bangalore,2023-07-07,2023-08-07,31.0,7,3,2023
731,BTM Layout,Apartment,4,2,2074,140.47,6772.97,2012,12,Available,Furnished,1,Bangalore,2023-07-11,,,7,3,2023
732,Koramangala,Apartment,3,3,3504,313.62,8950.44,2020,4,Sold,Unfurnished,1,Bangalore,2022-09-07,2022-09-29,22.0,9,3,2022
733,Yelahanka,Villa,1,2,1226,67.45,5501.36,2016,8,Available,Unfurnished,0,Bangalore,2023-10-01,,,10,4,2023
734,HSR Layout,Apartment,2,2,1607,131.04,8154.13,2016,8,Sold,Furnished,1,Bangalore,2022-04-15,2022-06-19,65.0,4,2,2022
735,Sarjapur Road,Villa,3,1,3260,230.71,7077.14,2024,0,Sold,Furnished,1,Bangalore,2023-08-28,2024-01-20,145.0,8,3,2023
736,BTM Layout,Plot,3,2,2782,182.34,6554.44,2000,24,Sold,Semi-Furnished,2,Bangalore,2022-05-07,2022-10-21,167.0,5,2,2022
737,Hebbal,Plot,1,2,1630,113.83,6983.69,2017,7,Sold,Furnished,1,Bangalore,2022-01-30,2022-06-01,122.0,1,1,2022
738,Whitefield,Apartment,3,2,1564,106.35,6800.13,2022,2,Sold,Semi-Furnished,1,Bangalore,2023-09-04,2024-01-20,138.0,9,3,2023
739,Koramangala,Apartment,3,1,506,40.46,7996.22,2003,21,Sold,Unfurnished,2,Bangalore,2022-07-21,2022-12-28,160.0,7,3,2022
740,Bannerghatta Road,Apartment,2,3,2942,194.62,6615.1,2016,8,Sold,Unfurnished,1,Bangalore,2023-03-16,2023-06-03,79.0,3,1,2023
741,HSR Layout,Apartment,5,2,3915,242.22,6186.86,2002,22,Under Negotiation,Semi-Furnished,0,Bangalore,2023-03-24,,,3,1,2023
742,Sarjapur Road,Apartment,1,3,1410,105.79,7502.72,2020,4,Sold,Unfurnished,0,Bangalore,2022-02-04,2022-05-16,101.0,2,1,2022
743,Electronic City,Villa,4,4,576,33.66,5843.13,2014,10,Sold,Furnished,2,Bangalore,2022-03-10,2022-09-05,179.0,3,1,2022
744,Yelahanka,Villa,3,3,1902,98.48,5177.81,2022,2,Sold,Furnished,1,Bangalore,2023-05-12,2023-08-19,99.0,5,2,2023
745,Bannerghatta Road,Apartment,4,2,3956,216.52,5473.16,2023,1,Under Negotiation,Furnished,2,Bangalore,2023-05-24,,,5,2,2023
746,Koramangala,Villa,2,2,3309,275.92,8338.38,2018,6,Sold,Semi-Furnished,0,Bangalore,2022-06-13,2022-10-23,132.0,6,2,2022
747,Indiranagar,Apartment,3,2,2345,192.76,8219.85,2012,12,Sold,Furnished,1,Bangalore,2023-06-01,2023-07-05,34.0,6,2,2023
748,Yelahanka,Independent House,4,1,2694,144.46,5362.19,2015,9,Sold,Unfurnished,1,Bangalore,2022-08-16,2022-12-10,116.0,8,3,2022
749,Sarjapur Road,Apartment,3,2,1214,79.07,6512.84,2024,0,Sold,Unfurnished,2,Bangalore,2023-08-27,2023-09-14,18.0,8,3,2023
750,Hebbal,Independent House,2,1,615,33.66,5473.04,2012,12,Sold,Unfurnished,2,Bangalore,2022-11-19,2023-02-10,83.0,11,4,2022
751,Hebbal,Apartment,3,3,1182,71.31,6032.97,2002,22,Available,Furnished,1,Bangalore,2022-07-13,,,7,3,2022
752,Yelahanka,Apartment,2,4,3874,207.21,5348.8,2002,22,Under Negotiation,Unfurnished,2,Bangalore,2023-10-09,,,10,4,2023
753,Indiranagar,Villa,4,3,2072,181.23,8746.66,2012,12,Available,Unfurnished,1,Bangalore,2023-11-07,,,11,4,2023
754,Indiranagar,Villa,1,2,1441,111.43,7732.63,2013,11,Sold,Semi-Furnished,0,Bangalore,2022-07-07,2022-08-24,48.0,7,3,2022
755,Indiranagar,Apartment,2,1,2922,206.36,7062.15,2001,23,Available,Unfurnished,0,Bangalore,2022-01-13,,,1,1,2022
756,BTM Layout,Apartment,2,2,3451,195.97,5678.69,2022,2,Under Negotiation,Semi-Furnished,2,Bangalore,2023-07-19,,,7,3,2023
757,Hebbal,Apartment,3,4,2056,144.63,7034.57,2018,6,Sold,Semi-Furnished,0,Bangalore,2022-01-23,2022-03-10,46.0,1,1,2022
758,Marathahalli,Villa,3,1,659,45.3,6874.48,2017,7,Sold,Unfurnished,2,Bangalore,2022-01-22,2022-03-07,44.0,1,1,2022
759,HSR Layout,Apartment,3,2,2450,164.31,6706.54,2013,11,Available,Unfurnished,1,Bangalore,2023-07-15,,,7,3,2023
760,Yelahanka,Apartment,3,1,3667,177.91,4851.53,2021,3,Available,Furnished,2,Bangalore,2022-11-21,,,11,4,2022
761,Bannerghatta Road,Villa,2,1,3124,203.69,6520.08,2010,14,Sold,Unfurnished,1,Bangalore,2022-05-21,2022-08-26,97.0,5,2,2022
762,Koramangala,Apartment,4,3,2948,262.78,8913.72,2022,2,Sold,Semi-Furnished,1,Bangalore,2022-06-24,2022-07-31,37.0,6,2,2022
763,Jayanagar,Villa,3,4,1022,70.0,6849.09,2016,8,Available,Unfurnished,1,Bangalore,2023-12-24,,,12,4,2023
764,Bannerghatta Road,Independent House,2,2,3418,221.74,6487.41,2008,16,Sold,Furnished,1,Bangalore,2023-03-31,2023-04-27,27.0,3,1,2023
765,Whitefield,Villa,2,3,1148,82.5,7186.56,2008,16,Available,Unfurnished,1,Bangalore,2022-06-22,,,6,2,2022
766,Whitefield,Apartment,4,1,3574,214.6,6004.45,2005,19,Available,Semi-Furnished,1,Bangalore,2022-12-22,,,12,4,2022
767,Jayanagar,Apartment,2,1,617,36.37,5895.42,2021,3,Sold,Furnished,2,Bangalore,2023-11-08,2024-03-03,116.0,11,4,2023
768,BTM Layout,Plot,3,4,1174,65.51,5580.02,2024,0,Available,Furnished,2,Bangalore,2023-06-25,,,6,2,2023
769,Sarjapur Road,Independent House,1,2,618,36.21,5858.59,2015,9,Available,Semi-Furnished,2,Bangalore,2023-11-24,,,11,4,2023
770,Marathahalli,Plot,4,1,3705,234.67,6333.95,2006,18,Sold,Furnished,1,Bangalore,2023-09-30,2023-10-26,26.0,9,3,2023
771,Sarjapur Road,Villa,3,3,806,49.86,6186.47,2008,16,Sold,Unfurnished,1,Bangalore,2022-02-14,2022-04-28,73.0,2,1,2022
772,HSR Layout,Independent House,3,4,1749,143.22,8188.83,2012,12,Available,Semi-Furnished,0,Bangalore,2023-01-28,,,1,1,2023
773,Hebbal,Plot,5,2,3714,208.77,5621.12,2021,3,Sold,Furnished,0,Bangalore,2022-01-26,2022-03-06,39.0,1,1,2022
774,Marathahalli,Apartment,2,4,3003,206.78,6885.64,2007,17,Under Negotiation,Furnished,1,Bangalore,2023-11-18,,,11,4,2023
775,HSR Layout,Apartment,3,2,658,47.34,7194.19,2008,16,Available,Unfurnished,2,Bangalore,2022-12-27,,,12,4,2022
776,Sarjapur Road,Apartment,2,2,2562,182.32,7116.49,2020,4,Under Negotiation,Semi-Furnished,2,Bangalore,2023-08-13,,,8,3,2023
777,Marathahalli,Apartment,3,2,2041,147.14,7209.45,2007,17,Sold,Furnished,2,Bangalore,2022-11-29,2023-02-01,64.0,11,4,2022
778,Sarjapur Road,Apartment,3,1,1079,71.7,6644.63,2002,22,Sold,Semi-Furnished,2,Bangalore,2022-11-28,2023-04-30,153.0,11,4,2022
779,Jayanagar,Apartment,3,1,1385,107.26,7744.35,2017,7,Under Negotiation,Furnished,1,Bangalore,2022-12-20,,,12,4,2022
780,Koramangala,Independent House,3,4,1770,137.41,7763.3,2007,17,Sold,Semi-Furnished,1,Bangalore,2023-03-03,2023-04-25,53.0,3,1,2023
781,Koramangala,Apartment,3,3,585,55.42,9474.01,2011,13,Sold,Furnished,1,Bangalore,2022-09-12,2023-01-08,118.0,9,3,2022
782,Whitefield,Apartment,4,2,3726,275.53,7394.74,2024,0,Sold,Unfurnished,0,Bangalore,2023-03-14,2023-08-30,169.0,3,1,2023
783,Whitefield,Independent House,1,3,1479,99.87,6752.7,2019,5,Available,Unfurnished,2,Bangalore,2023-12-19,,,12,4,2023
784,Koramangala,Plot,2,2,3662,346.2,9453.96,2017,7,Available,Furnished,0,Bangalore,2023-09-20,,,9,3,2023
785,Hebbal,Apartment,2,1,2413,172.56,7151.37,2000,24,Sold,Unfurnished,1,Bangalore,2023-12-10,2024-05-11,153.0,12,4,2023
786,BTM Layout,Villa,3,3,2950,197.84,6706.6,2012,12,Sold,Unfurnished,2,Bangalore,2023-02-09,2023-07-05,146.0,2,1,2023
787,Hebbal,Apartment,3,2,720,41.37,5746.37,2007,17,Sold,Furnished,2,Bangalore,2023-05-20,2023-08-10,82.0,5,2,2023
788,Marathahalli,Independent House,3,2,3851,231.88,6021.42,2007,17,Sold,Unfurnished,1,Bangalore,2022-01-04,2022-03-26,81.0,1,1,2022
789,Whitefield,Independent House,3,2,778,43.65,5610.02,2012,12,Sold,Furnished,1,Bangalore,2023-12-01,2024-02-07,68.0,12,4,2023
790,Electronic City,Apartment,5,2,2457,141.81,5771.54,2020,4,Sold,Furnished,0,Bangalore,2022-02-07,2022-08-04,178.0,2,1,2022
791,Yelahanka,Plot,2,2,3249,178.02,5479.31,2004,20,Available,Unfurnished,0,Bangalore,2023-01-14,,,1,1,2023
792,Electronic City,Apartment,2,3,809,47.01,5811.2,2020,4,Sold,Semi-Furnished,1,Bangalore,2022-02-01,2022-07-27,176.0,2,1,2022
793,Yelahanka,Apartment,3,2,3332,193.35,5802.76,2003,21,Under Negotiation,Semi-Furnished,0,Bangalore,2022-07-10,,,7,3,2022
794,Yelahanka,Apartment,5,2,3765,190.27,5053.67,2007,17,Sold,Furnished,2,Bangalore,2023-01-13,2023-06-02,140.0,1,1,2023
795,Yelahanka,Apartment,4,1,1664,100.57,6044.0,2005,19,Sold,Unfurnished,2,Bangalore,2022-03-17,2022-07-21,126.0,3,1,2022
796,Hebbal,Apartment,2,2,3671,197.37,5376.58,2003,21,Sold,Furnished,2,Bangalore,2022-09-27,2023-03-22,176.0,9,3,2022
797,Hebbal,Apartment,3,3,3436,230.65,6712.88,2000,24,Under Negotiation,Furnished,1,Bangalore,2023-01-25,,,1,1,2023
798,BTM Layout,Apartment,4,2,3263,184.61,5657.62,2015,9,Sold,Unfurnished,0,Bangalore,2022-05-31,2022-06-16,16.0,5,2,2022
799,BTM Layout,Plot,3,1,3777,235.32,6230.39,2023,1,Under Negotiation,Unfurnished,2,Bangalore,2023-05-15,,,5,2,2023
800,BTM Layout,Apartment,3,2,2878,184.73,6418.86,2004,20,Sold,Semi-Furnished,1,Bangalore,2022-03-10,2022-07-20,132.0,3,1,2022
801,BTM Layout,Plot,2,2,518,35.22,6800.01,2021,3,Sold,Furnished,1,Bangalore,2022-05-21,2022-08-27,98.0,5,2,2022
802,Electronic City,Villa,2,3,627,38.34,6114.86,2021,3,Available,Unfurnished,1,Bangalore,2022-12-27,,,12,4,2022
803,Yelahanka,Apartment,3,4,2869,148.32,5169.58,2005,19,Sold,Unfurnished,1,Bangalore,2023-04-13,2023-07-07,85.0,4,2,2023
804,Sarjapur Road,Villa,3,3,2037,117.38,5762.42,2023,1,Available,Unfurnished,1,Bangalore,2023-10-31,,,10,4,2023
805,Electronic City,Apartment,2,3,902,51.69,5730.14,2019,5,Sold,Semi-Furnished,1,Bangalore,2022-05-14,2022-06-24,41.0,5,2,2022
806,Marathahalli,Apartment,3,2,1966,109.63,5576.25,2003,21,Sold,Furnished,0,Bangalore,2022-09-23,2022-11-29,67.0,9,3,2022
807,Sarjapur Road,Villa,4,2,2313,130.46,5640.48,2003,21,Available,Unfurnished,1,Bangalore,2022-03-09,,,3,1,2022
808,Hebbal,Apartment,3,4,3991,287.41,7201.54,2008,16,Available,Furnished,1,Bangalore,2023-10-19,,,10,4,2023
809,Marathahalli,Apartment,2,1,1864,125.3,6722.32,2024,0,Sold,Furnished,1,Bangalore,2022-09-05,2022-12-20,106.0,9,3,2022
810,Koramangala,Apartment,3,3,2016,190.25,9437.03,2007,17,Available,Unfurnished,0,Bangalore,2023-07-29,,,7,3,2023
811,Koramangala,Apartment,2,2,2843,251.2,8835.64,2010,14,Sold,Unfurnished,1,Bangalore,2022-12-04,2023-03-22,108.0,12,4,2022
812,Hebbal,Plot,4,3,2866,167.2,5833.85,2012,12,Available,Semi-Furnished,1,Bangalore,2023-08-26,,,8,3,2023
813,BTM Layout,Apartment,2,4,889,59.67,6711.62,2010,14,Sold,Furnished,1,Bangalore,2023-10-11,2024-01-15,96.0,10,4,2023
814,BTM Layout,Plot,2,3,2670,181.17,6785.31,2005,19,Sold,Semi-Furnished,1,Bangalore,2022-04-02,2022-05-04,32.0,4,2,2022
815,Whitefield,Apartment,3,2,1728,97.91,5666.06,2003,21,Sold,Semi-Furnished,1,Bangalore,2022-07-26,2022-12-16,143.0,7,3,2022
816,Hebbal,Villa,1,2,2137,152.5,7136.38,2005,19,Sold,Semi-Furnished,1,Bangalore,2022-08-30,2022-12-31,123.0,8,3,2022
817,HSR Layout,Apartment,4,1,2687,168.89,6285.53,2023,1,Sold,Furnished,1,Bangalore,2022-06-02,2022-08-10,69.0,6,2,2022
818,Hebbal,Independent House,2,2,3933,216.38,5501.74,2006,18,Sold,Furnished,2,Bangalore,2022-04-19,2022-06-07,49.0,4,2,2022
819,Hebbal,Apartment,4,3,3012,196.05,6508.93,2011,13,Available,Unfurnished,1,Bangalore,2022-10-12,,,10,4,2022
820,Jayanagar,Apartment,3,2,2147,149.56,6966.01,2022,2,Sold,Unfurnished,2,Bangalore,2023-09-12,2023-10-14,32.0,9,3,2023
821,Electronic City,Apartment,2,2,2963,163.94,5533.07,2009,15,Available,Furnished,1,Bangalore,2023-11-05,,,11,4,2023
822,Yelahanka,Apartment,2,1,3305,215.87,6531.48,2018,6,Sold,Unfurnished,1,Bangalore,2022-05-17,2022-07-03,47.0,5,2,2022
823,Koramangala,Apartment,3,3,948,68.22,7195.8,2017,7,Sold,Semi-Furnished,1,Bangalore,2022-08-27,2022-10-28,62.0,8,3,2022
824,Koramangala,Apartment,4,2,1355,103.72,7654.88,2016,8,Sold,Semi-Furnished,2,Bangalore,2022-04-13,2022-06-19,67.0,4,2,2022
825,Koramangala,Apartment,3,1,2288,177.97,7778.25,2002,22,Sold,Semi-Furnished,1,Bangalore,2022-01-25,2022-04-03,68.0,1,1,2022
826,Bannerghatta Road,Villa,3,2,2121,128.47,6056.84,2015,9,Sold,Furnished,1,Bangalore,2023-02-17,2023-05-25,97.0,2,1,2023
827,Indiranagar,Independent House,4,2,3489,245.9,7047.75,2024,0,Available,Unfurnished,1,Bangalore,2023-06-18,,,6,2,2023
828,Electronic City,Apartment,3,4,1231,72.53,5892.18,2019,5,Available,Furnished,1,Bangalore,2022-12-01,,,12,4,2022
829,HSR Layout,Independent House,3,2,2374,164.24,6918.28,2002,22,Sold,Semi-Furnished,0,Bangalore,2023-05-22,2023-08-04,74.0,5,2,2023
830,HSR Layout,Apartment,2,4,3985,298.28,7485.1,2010,14,Available,Unfurnished,1,Bangalore,2023-04-27,,,4,2,2023
831,BTM Layout,Apartment,1,3,749,48.43,6465.3,2004,20,Sold,Semi-Furnished,1,Bangalore,2022-12-21,2023-02-17,58.0,12,4,2022
832,Sarjapur Road,Apartment,2,3,3472,248.01,7143.12,2016,8,Sold,Semi-Furnished,1,Bangalore,2023-05-05,2023-07-20,76.0,5,2,2023
833,Marathahalli,Apartment,2,3,3075,214.74,6983.26,2007,17,Sold,Furnished,1,Bangalore,2023-12-17,2024-05-17,152.0,12,4,2023
834,Bannerghatta Road,Villa,3,2,3749,220.29,5875.96,2011,13,Sold,Semi-Furnished,2,Bangalore,2022-03-03,2022-04-24,52.0,3,1,2022
835,Yelahanka,Apartment,4,2,1652,98.53,5964.55,2012,12,Available,Semi-Furnished,1,Bangalore,2023-08-09,,,8,3,2023
836,Hebbal,Plot,4,2,3434,193.67,5639.65,2005,19,Available,Unfurnished,1,Bangalore,2023-01-27,,,1,1,2023
837,Koramangala,Apartment,2,2,1107,100.9,9115.11,2002,22,Available,Semi-Furnished,2,Bangalore,2022-08-05,,,8,3,2022
838,BTM Layout,Apartment,3,3,954,62.61,6562.88,2007,17,Available,Furnished,1,Bangalore,2023-07-04,,,7,3,2023
839,Sarjapur Road,Independent House,2,3,3027,188.04,6211.98,2009,15,Sold,Semi-Furnished,1,Bangalore,2023-04-04,2023-09-14,163.0,4,2,2023
840,Indiranagar,Apartment,1,1,3048,262.16,8600.97,2002,22,Sold,Furnished,2,Bangalore,2022-12-22,2023-06-14,174.0,12,4,2022
841,Hebbal,Plot,3,2,1731,125.11,7227.38,2004,20,Available,Semi-Furnished,1,Bangalore,2023-01-18,,,1,1,2023
842,Indiranagar,Apartment,3,2,1799,138.81,7715.83,2015,9,Sold,Unfurnished,2,Bangalore,2023-12-10,2024-02-21,73.0,12,4,2023
843,Jayanagar,Independent House,5,2,1636,111.35,6806.36,2009,15,Available,Semi-Furnished,0,Bangalore,2022-06-04,,,6,2,2022
844,Hebbal,Independent House,2,4,1439,78.96,5486.92,2004,20,Sold,Semi-Furnished,2,Bangalore,2022-03-05,2022-05-29,85.0,3,1,2022
845,HSR Layout,Apartment,2,1,3490,272.32,7802.86,2016,8,Available,Furnished,0,Bangalore,2023-01-10,,,1,1,2023
846,Sarjapur Road,Villa,4,3,3793,224.33,5914.31,2005,19,Sold,Semi-Furnished,1,Bangalore,2023-03-14,2023-04-23,40.0,3,1,2023
847,Sarjapur Road,Villa,2,1,3579,218.23,6097.65,2007,17,Sold,Unfurnished,1,Bangalore,2023-06-03,2023-08-01,59.0,6,2,2023
848,Sarjapur Road,Independent House,2,3,2635,180.31,6842.81,2008,16,Under Negotiation,Furnished,2,Bangalore,2023-09-23,,,9,3,2023
849,Yelahanka,Apartment,4,1,2823,179.83,6370.14,2006,18,Sold,Semi-Furnished,1,Bangalore,2023-05-09,2023-06-03,25.0,5,2,2023
850,Whitefield,Apartment,2,2,2823,166.6,5901.61,2017,7,Sold,Furnished,0,Bangalore,2023-09-30,2023-11-23,54.0,9,3,2023
851,BTM Layout,Apartment,2,3,609,35.07,5758.07,2007,17,Sold,Furnished,2,Bangalore,2023-02-24,2023-07-13,139.0,2,1,2023
852,HSR Layout,Apartment,4,1,2483,177.95,7166.6,2005,19,Available,Furnished,0,Bangalore,2023-01-10,,,1,1,2023
853,Sarjapur Road,Villa,4,1,985,60.6,6151.81,2009,15,Sold,Furnished,1,Bangalore,2023-03-22,2023-07-01,101.0,3,1,2023
854,Koramangala,Apartment,5,2,1962,157.25,8014.6,2009,15,Sold,Semi-Furnished,0,Bangalore,2023-06-14,2023-10-21,129.0,6,2,2023
855,Bannerghatta Road,Plot,4,2,3378,194.86,5768.64,2022,2,Available,Unfurnished,2,Bangalore,2022-03-23,,,3,1,2022
856,Yelahanka,Apartment,3,3,1850,103.99,5621.32,2024,0,Available,Semi-Furnished,1,Bangalore,2022-12-11,,,12,4,2022
857,BTM Layout,Apartment,5,1,1478,81.49,5513.69,2012,12,Sold,Semi-Furnished,1,Bangalore,2023-07-05,2023-09-29,86.0,7,3,2023
858,Yelahanka,Villa,2,1,2667,166.87,6256.97,2020,4,Sold,Furnished,0,Bangalore,2023-02-10,2023-05-31,110.0,2,1,2023
859,Electronic City,Independent House,3,1,1729,99.79,5771.73,2002,22,Under Negotiation,Unfurnished,1,Bangalore,2022-12-15,,,12,4,2022
860,Jayanagar,Apartment,3,2,1265,74.21,5866.35,2020,4,Available,Furnished,1,Bangalore,2023-10-01,,,10,4,2023
861,Marathahalli,Plot,3,3,2473,155.15,6273.79,2003,21,Sold,Semi-Furnished,0,Bangalore,2022-04-19,2022-05-26,37.0,4,2,2022
862,BTM Layout,Apartment,2,4,3800,245.81,6468.76,2016,8,Available,Unfurnished,1,Bangalore,2023-05-26,,,5,2,2023
863,Koramangala,Villa,4,2,2785,222.74,7997.84,2017,7,Sold,Furnished,1,Bangalore,2023-04-12,2023-08-20,130.0,4,2,2023
864,Yelahanka,Apartment,3,1,2931,191.95,6548.84,2019,5,Sold,Unfurnished,2,Bangalore,2022-02-13,2022-05-13,89.0,2,1,2022
865,Whitefield,Apartment,2,2,3808,266.08,6987.34,2013,11,Under Negotiation,Furnished,2,Bangalore,2022-04-17,,,4,2,2022
866,BTM Layout,Apartment,1,2,3410,225.17,6603.12,2016,8,Sold,Semi-Furnished,2,Bangalore,2023-07-22,2023-12-17,148.0,7,3,2023
867,Electronic City,Apartment,1,3,1321,61.28,4638.77,2007,17,Available,Furnished,1,Bangalore,2022-04-25,,,4,2,2022
868,Whitefield,Villa,4,2,772,57.79,7485.38,2005,19,Available,Furnished,2,Bangalore,2023-01-06,,,1,1,2023
869,HSR Layout,Villa,2,2,2605,194.46,7465.01,2012,12,Sold,Unfurnished,1,Bangalore,2023-05-09,2023-08-14,97.0,5,2,2023
870,Marathahalli,Apartment,2,2,1295,93.45,7216.36,2000,24,Sold,Unfurnished,1,Bangalore,2023-04-17,2023-08-23,128.0,4,2,2023
871,HSR Layout,Apartment,2,2,683,55.27,8092.58,2011,13,Sold,Furnished,1,Bangalore,2023-08-02,2024-01-15,166.0,8,3,2023
872,Electronic City,Villa,3,3,3581,167.59,4680.08,2018,6,Under Negotiation,Unfurnished,1,Bangalore,2022-09-28,,,9,3,2022
873,Indiranagar,Apartment,3,2,2709,207.18,7647.72,2022,2,Available,Unfurnished,2,Bangalore,2022-07-02,,,7,3,2022
874,Koramangala,Apartment,3,4,648,54.2,8364.26,2024,0,Available,Unfurnished,0,Bangalore,2022-10-21,,,10,4,2022
875,Marathahalli,Apartment,3,2,3336,200.33,6005.08,2023,1,Sold,Semi-Furnished,2,Bangalore,2022-10-30,2023-02-12,105.0,10,4,2022
876,Whitefield,Apartment,4,2,691,39.9,5773.81,2002,22,Sold,Semi-Furnished,2,Bangalore,2022-07-22,2022-10-05,75.0,7,3,2022
877,Jayanagar,Apartment,1,2,942,70.53,7486.85,2012,12,Sold,Furnished,2,Bangalore,2022-12-26,2023-03-01,65.0,12,4,2022
878,Sarjapur Road,Apartment,2,1,1390,105.05,7557.46,2007,17,Sold,Unfurnished,2,Bangalore,2023-04-02,2023-07-28,117.0,4,2,2023
879,Marathahalli,Apartment,2,1,2087,135.98,6515.4,2024,0,Available,Semi-Furnished,1,Bangalore,2022-07-10,,,7,3,2022
880,Marathahalli,Apartment,4,3,1177,70.33,5975.26,2002,22,Sold,Semi-Furnished,2,Bangalore,2023-08-25,2024-01-27,155.0,8,3,2023
881,Koramangala,Plot,2,4,662,59.98,9059.95,2013,11,Sold,Furnished,1,Bangalore,2022-09-26,2023-03-18,173.0,9,3,2022
882,Jayanagar,Apartment,1,3,3117,202.93,6510.43,2016,8,Sold,Semi-Furnished,2,Bangalore,2023-01-25,2023-04-08,73.0,1,1,2023
883,Whitefield,Independent House,3,3,2560,191.19,7468.19,2006,18,Sold,Furnished,1,Bangalore,2023-02-23,2023-05-29,95.0,2,1,2023
884,Indiranagar,Apartment,3,2,931,69.88,7505.47,2011,13,Available,Semi-Furnished,1,Bangalore,2022-03-06,,,3,1,2022
885,Indiranagar,Apartment,2,3,2945,213.99,7266.05,2004,20,Sold,Semi-Furnished,0,Bangalore,2022-07-09,2022-12-02,146.0,7,3,2022
886,Marathahalli,Apartment,4,2,1257,72.55,5771.64,2007,17,Sold,Unfurnished,2,Bangalore,2023-08-06,2023-12-06,122.0,8,3,2023
887,Indiranagar,Apartment,2,2,3345,262.67,7852.69,2009,15,Sold,Furnished,1,Bangalore,2023-09-02,2024-01-20,140.0,9,3,2023
888,Hebbal,Plot,3,3,3041,211.37,6950.56,2011,13,Sold,Unfurnished,1,Bangalore,2023-02-28,2023-07-14,136.0,2,1,2023
889,Yelahanka,Apartment,3,2,946,51.08,5399.63,2002,22,Available,Unfurnished,1,Bangalore,2023-02-20,,,2,1,2023
890,Electronic City,Plot,2,1,2697,167.38,6206.15,2015,9,Available,Semi-Furnished,1,Bangalore,2022-03-17,,,3,1,2022
891,Hebbal,Apartment,2,2,1340,84.34,6294.13,2022,2,Sold,Unfurnished,1,Bangalore,2023-12-28,2024-02-10,44.0,12,4,2023
892,Yelahanka,Apartment,2,2,3596,180.39,5016.42,2009,15,Available,Furnished,1,Bangalore,2022-01-25,,,1,1,2022
893,Indiranagar,Villa,2,2,2046,152.38,7447.48,2020,4,Available,Unfurnished,0,Bangalore,2023-07-30,,,7,3,2023
894,Whitefield,Independent House,2,1,1854,125.42,6764.84,2015,9,Sold,Semi-Furnished,0,Bangalore,2022-09-19,2023-01-19,122.0,9,3,2022
895,Sarjapur Road,Apartment,1,2,1856,130.19,7014.69,2003,21,Under Negotiation,Semi-Furnished,1,Bangalore,2022-03-13,,,3,1,2022
896,Hebbal,Apartment,3,1,1391,82.84,5955.18,2011,13,Sold,Furnished,1,Bangalore,2023-06-04,2023-08-26,83.0,6,2,2023
897,Marathahalli,Apartment,3,2,575,31.35,5451.95,2004,20,Sold,Furnished,1,Bangalore,2022-05-04,2022-09-20,139.0,5,2,2022
898,Jayanagar,Villa,3,3,1959,151.83,7750.36,2018,6,Sold,Furnished,1,Bangalore,2022-10-12,2023-03-23,162.0,10,4,2022
899,Yelahanka,Apartment,2,2,1283,77.46,6037.15,2017,7,Sold,Furnished,1,Bangalore,2023-10-15,2023-12-30,76.0,10,4,2023
900,Electronic City,Apartment,4,3,1431,81.27,5679.26,2008,16,Sold,Semi-Furnished,1,Bangalore,2023-03-17,2023-08-26,162.0,3,1,2023
901,Yelahanka,Apartment,2,1,2378,118.52,4983.9,2010,14,Sold,Unfurnished,1,Bangalore,2023-10-11,2024-02-08,120.0,10,4,2023
902,Hebbal,Apartment,2,2,662,45.06,6806.53,2024,0,Sold,Semi-Furnished,2,Bangalore,2022-07-06,2022-11-13,130.0,7,3,2022
903,Marathahalli,Apartment,2,2,643,44.44,6910.99,2015,9,Sold,Unfurnished,1,Bangalore,2022-12-07,2022-12-25,18.0,12,4,2022
